DBN,Grade,Year,Number_Tested,Mean_Scale_Score,Num_Level1,Pct_Level1,Num_Level2,Pct_Level2,Num_Level3,Pct_Level3,Num_Level4,Pct_Level4,Num_Level3_and4,Pct_Level3_and4,School_Type,School_Name_x,Borough,Program_Type,Average_Class_Size,School_Name_y,Female_Percentage,Male_Percentage,Asian_Percentage,Black_Percentage,Hispanic_Percentage,Other_Percentage,White_Percentage,Avg_Major_N,Avg_No_Crim_N,Avg_Vio_N,School_Name,Eng_p_11,Aca_p_11,Eng_t_11,Aca_t_11,Eng_s_11,Aca_s_11,Funding
08X448,7,2011,113,661,16,14.2,55,48.7,33,29.2,9,8,42,37.2,Public,X,Gateway School for Environmental Research and Technology,GEN ED,11.5,SOUNDVIEW ACADEMY FOR CULTURE AND SCHOLARSHIP,0.484,0.516,0.013999999999999999,0.34600000000000003,0.631,0.009000000000000001,0.0,,2.44092982963,,SOUNDVIEW ACADEMY FOR CULTURE AND SCHOLARSHIP,7.3,7.3,6.5,6.7,6.7,7.5,1391940
08X467,6,2011,81,679,3,3.7,35,43.2,28,34.6,15,18.5,43,53.1,Public,,,,21.7807618129,MOTT HALL COMMUNITY SCHOOL,0.42200000000000004,0.578,0.024,0.21100000000000002,0.59,0.006,0.16899999999999998,,2.44092982963,,MOTT HALL COMMUNITY SCHOOL,8.3,8.5,7.9,8.4,6.7,7.4,1122848
08X467,7,2011,89,667,13,14.6,30,33.7,30,33.7,16,18,46,51.7,Public,,,,21.7807618129,MOTT HALL COMMUNITY SCHOOL,0.42200000000000004,0.578,0.024,0.21100000000000002,0.59,0.006,0.16899999999999998,,2.44092982963,,MOTT HALL COMMUNITY SCHOOL,8.3,8.5,7.9,8.4,6.7,7.4,1122848
09X002,4,2011,51,663,7,13.7,27,52.9,15,29.4,2,3.9,17,33.3,Public,X,Holcombe L. Rucker School of Community Research,GEN ED,19.0,,0.49535790309769656,,0.10123907863383637,0.3324225575853853,0.43735059571088164,0.010734233518665608,0.11825226370135028,,2.44092982963,,P.S. 002 Morrisania,7.5,7.7,5.7,5.9,,7.7456046748,1339150
09X002,4,2011,51,663,7,13.7,27,52.9,15,29.4,2,3.9,17,33.3,Public,X,Holcombe L. Rucker School of Community Research,GEN ED,19.0,,0.49535790309769656,,0.10123907863383637,0.3324225575853853,0.43735059571088164,0.010734233518665608,0.11825226370135028,,2.44092982963,,P.S. 002 Morrisania,7.5,7.7,5.7,5.9,,7.7456046748,1339150
09X002,5,2011,26,646,6,23.1,16,61.5,4,15.4,0,0,4,15.4,Public,X,Holcombe L. Rucker School of Community Research,GEN ED,17.0,,0.49535790309769656,,0.10123907863383637,0.3324225575853853,0.43735059571088164,0.010734233518665608,0.11825226370135028,,2.44092982963,,P.S. 002 Morrisania,7.5,7.7,5.7,5.9,,7.7456046748,1339150
09X004,3,2011,41,681,5,12.2,14,34.1,22,53.7,0,0,22,53.7,Public,,,,21.7807618129,P.S./M.S. 004 Crotona Park West,0.494,0.506,0.002,0.515,0.47600000000000003,0.002,0.005,,2.44092982963,,P.S./M.S. 004 Crotona Park West,8.1,8.3,6.3,7.4,6.7,7.0,3716869
09X004,4,2011,38,686,0,0,13,34.2,20,52.6,5,13.2,25,65.8,Public,,,,21.7807618129,P.S./M.S. 004 Crotona Park West,0.494,0.506,0.002,0.515,0.47600000000000003,0.002,0.005,,2.44092982963,,P.S./M.S. 004 Crotona Park West,8.1,8.3,6.3,7.4,6.7,7.0,3716869
09X004,5,2011,41,673,3,7.3,17,41.5,16,39,5,12.2,21,51.2,Public,,,,21.7807618129,P.S./M.S. 004 Crotona Park West,0.494,0.506,0.002,0.515,0.47600000000000003,0.002,0.005,,2.44092982963,,P.S./M.S. 004 Crotona Park West,8.1,8.3,6.3,7.4,6.7,7.0,3716869
09X004,6,2011,30,678,1,3.3,15,50,8,26.7,6,20,14,46.7,Public,,,,21.7807618129,P.S./M.S. 004 Crotona Park West,0.494,0.506,0.002,0.515,0.47600000000000003,0.002,0.005,,2.44092982963,,P.S./M.S. 004 Crotona Park West,8.1,8.3,6.3,7.4,6.7,7.0,3716869
09X004,7,2011,49,661,7,14.3,28,57.1,12,24.5,2,4.1,14,28.6,Public,,,,21.7807618129,P.S./M.S. 004 Crotona Park West,0.494,0.506,0.002,0.515,0.47600000000000003,0.002,0.005,,2.44092982963,,P.S./M.S. 004 Crotona Park West,8.1,8.3,6.3,7.4,6.7,7.0,3716869
09X004,8,2011,53,652,11,20.8,25,47.2,16,30.2,1,1.9,17,32.1,Public,X,P.S. 333 - The Museum School,GEN ED,11.0,P.S./M.S. 004 Crotona Park West,0.494,0.506,0.002,0.515,0.47600000000000003,0.002,0.005,,2.44092982963,,P.S./M.S. 004 Crotona Park West,8.1,8.3,6.3,7.4,6.7,7.0,3716869
09X004,8,2011,53,652,11,20.8,25,47.2,16,30.2,1,1.9,17,32.1,Public,X,P.S. 333 - The Museum School,GEN ED,10.0,P.S./M.S. 004 Crotona Park West,0.494,0.506,0.002,0.515,0.47600000000000003,0.002,0.005,,2.44092982963,,P.S./M.S. 004 Crotona Park West,8.1,8.3,6.3,7.4,6.7,7.0,3716869
09X011,3,2011,145,669,37,25.5,73,50.3,32,22.1,3,2.1,35,24.1,Public,X,The Academy of the Arts,GEN ED,23.0,P.S. 011 Highbridge,0.483,0.517,0.001,0.33399999999999996,0.65,0.004,0.011000000000000001,0.52,2.49,0.75,P.S. 011 Highbridge,7.9,8.2,5.8,6.3,,7.7456046748,4390181
09X011,4,2011,108,671,14,13,49,45.4,34,31.5,11,10.2,45,41.7,Public,X,The Academy of the Arts,GEN ED,20.0,P.S. 011 Highbridge,0.483,0.517,0.001,0.33399999999999996,0.65,0.004,0.011000000000000001,0.52,2.49,0.75,P.S. 011 Highbridge,7.9,8.2,5.8,6.3,,7.7456046748,4390181
09X011,5,2011,92,667,12,13,48,52.2,28,30.4,4,4.3,32,34.8,Public,X,The Academy of the Arts,GEN ED,9.0,P.S. 011 Highbridge,0.483,0.517,0.001,0.33399999999999996,0.65,0.004,0.011000000000000001,0.52,2.49,0.75,P.S. 011 Highbridge,7.9,8.2,5.8,6.3,,7.7456046748,4390181
09X022,6,2011,247,656,53,21.5,143,57.9,43,17.4,8,3.2,51,20.6,Public,,,,21.7807618129,J.H.S. 022 Jordan L. Mott,0.49700000000000005,0.503,0.009000000000000001,0.24,0.741,0.003,0.006,,2.44092982963,,J.H.S. 022 Jordan L. Mott,7.6,7.6,7.0,7.7,6.8,7.6,3758408
09X022,7,2011,176,647,54,30.7,86,48.9,32,18.2,4,2.3,36,20.5,Public,X,The School for Inquiry and Social Justice,GEN ED,29.0,J.H.S. 022 Jordan L. Mott,0.49700000000000005,0.503,0.009000000000000001,0.24,0.741,0.003,0.006,,2.44092982963,,J.H.S. 022 Jordan L. Mott,7.6,7.6,7.0,7.7,6.8,7.6,3758408
09X022,8,2011,171,649,56,32.7,75,43.9,37,21.6,3,1.8,40,23.4,Public,X,The School for Inquiry and Social Justice,GEN ED,28.6,J.H.S. 022 Jordan L. Mott,0.49700000000000005,0.503,0.009000000000000001,0.24,0.741,0.003,0.006,,2.44092982963,,J.H.S. 022 Jordan L. Mott,7.6,7.6,7.0,7.7,6.8,7.6,3758408
09X022,8,2011,171,649,56,32.7,75,43.9,37,21.6,3,1.8,40,23.4,Public,X,The School for Inquiry and Social Justice,GEN ED,28.8,J.H.S. 022 Jordan L. Mott,0.49700000000000005,0.503,0.009000000000000001,0.24,0.741,0.003,0.006,,2.44092982963,,J.H.S. 022 Jordan L. Mott,7.6,7.6,7.0,7.7,6.8,7.6,3758408
09X022,8,2011,171,649,56,32.7,75,43.9,37,21.6,3,1.8,40,23.4,Public,X,The School for Inquiry and Social Justice,GEN ED,28.9,J.H.S. 022 Jordan L. Mott,0.49700000000000005,0.503,0.009000000000000001,0.24,0.741,0.003,0.006,,2.44092982963,,J.H.S. 022 Jordan L. Mott,7.6,7.6,7.0,7.7,6.8,7.6,3758408
09X022,8,2011,171,649,56,32.7,75,43.9,37,21.6,3,1.8,40,23.4,Public,X,The School for Inquiry and Social Justice,GEN ED,30.3,J.H.S. 022 Jordan L. Mott,0.49700000000000005,0.503,0.009000000000000001,0.24,0.741,0.003,0.006,,2.44092982963,,J.H.S. 022 Jordan L. Mott,7.6,7.6,7.0,7.7,6.8,7.6,3758408
09X022,8,2011,171,649,56,32.7,75,43.9,37,21.6,3,1.8,40,23.4,Public,X,The School for Inquiry and Social Justice,GEN ED,32.0,J.H.S. 022 Jordan L. Mott,0.49700000000000005,0.503,0.009000000000000001,0.24,0.741,0.003,0.006,,2.44092982963,,J.H.S. 022 Jordan L. Mott,7.6,7.6,7.0,7.7,6.8,7.6,3758408
09X022,8,2011,171,649,56,32.7,75,43.9,37,21.6,3,1.8,40,23.4,Public,X,The School for Inquiry and Social Justice,GEN ED,29.5,J.H.S. 022 Jordan L. Mott,0.49700000000000005,0.503,0.009000000000000001,0.24,0.741,0.003,0.006,,2.44092982963,,J.H.S. 022 Jordan L. Mott,7.6,7.6,7.0,7.7,6.8,7.6,3758408
09X028,3,2011,136,676,26,19.1,65,47.8,41,30.1,4,2.9,45,33.1,Public,,,,21.7807618129,P.S. 028 Mount Hope,0.48,0.52,0.004,0.128,0.865,0.001,0.001,0.33,1.76,0.59,P.S. 028 Mount Hope,8.8,8.7,6.9,7.6,,7.7456046748,4086439
09X028,4,2011,136,674,5,3.7,70,51.5,49,36,12,8.8,61,44.9,Public,X,Urban Assembly Academy of Civic Engagement,GEN ED,25.0,P.S. 028 Mount Hope,0.48,0.52,0.004,0.128,0.865,0.001,0.001,0.33,1.76,0.59,P.S. 028 Mount Hope,8.8,8.7,6.9,7.6,,7.7456046748,4086439
09X028,5,2011,116,680,1,0.9,48,41.4,55,47.4,12,10.3,67,57.8,Public,X,Urban Assembly Academy of Civic Engagement,GEN ED,23.3,P.S. 028 Mount Hope,0.48,0.52,0.004,0.128,0.865,0.001,0.001,0.33,1.76,0.59,P.S. 028 Mount Hope,8.8,8.7,6.9,7.6,,7.7456046748,4086439
09X028,5,2011,116,680,1,0.9,48,41.4,55,47.4,12,10.3,67,57.8,Public,X,Urban Assembly Academy of Civic Engagement,GEN ED,26.0,P.S. 028 Mount Hope,0.48,0.52,0.004,0.128,0.865,0.001,0.001,0.33,1.76,0.59,P.S. 028 Mount Hope,8.8,8.7,6.9,7.6,,7.7456046748,4086439
